model,axis,motor,controller,reference,hz,inertia_scale,gravity_ff_scale,nominal_inertia_kg_m2,plant_inertia_kg_m2,required_peak_nm,available_wire_nm,status,reason,samples,evaluation_samples,rms_rad,rms_after_1s_rad,peak_rad,peak_after_1s_rad,peak_request_nm,peak_wire_nm,peak_actuator_nm,saturation_ratio,adapter_clamp_ratio,wire_total_variation_nm,wire_total_variation_nm_per_s,min_angle_rad,max_angle_rad,final_error_rad,joint_min_rad,joint_max_rad,gravity_sin_nm,gravity_cos_nm
rmoss_rmua19,pitch,DM4310,linear,sine,500,1,1,0.004898175,0.004898175,0.225814018482,0.998778998779,PASS,OK,3000,2500,0.00209012451,0.00228758305,0.0039318845,0.0039318845,0.312812448,0.315018315,0.298495319,0,0,5.32600733,0.887667888,-0.103359719,0.0998582386,-0.00156290472,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,500,1,0.8,0.004898175,0.004898175,0.225814018482,0.998778998779,PASS,OK,3000,2500,0.00236318209,0.00214929325,0.00376777383,0.00376777383,0.287813842,0.285714286,0.284567073,0,0,5.32600733,0.887667888,-0.0997559895,0.103404455,0.00202275212,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,500,1,1,0.004898175,0.004898175,0.225814018482,0.998778998779,PASS,OK,3000,2500,0.000958379633,0.00104746827,0.00191782282,0.00191782282,0.335573375,0.334554335,0.321551007,0,0,11.6996337,1.94993895,-0.101420136,0.0999501106,-0.000485109777,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,500,1,0.8,0.004898175,0.004898175,0.225814018482,0.998778998779,PASS,OK,3000,2500,0.00108530812,0.000975176319,0.00174002849,0.00174002849,0.303416699,0.305250305,0.297763108,0,0,11.6800977,1.94668295,-0.0998443455,0.101532981,0.00110803719,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,500,2,1,0.004898175,0.00979635,0.220725,0.998778998779,PASS,OK,3000,2500,0.0038241608,0.00229770061,0.0303692323,0.00381214818,0.340645671,0.339438339,0.336202883,0,0,3.63614164,0.606023606,-0.00381219895,0.0303728807,-0.00160345613,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,500,2,0.8,0.004898175,0.00979635,0.220725,0.998778998779,PASS,OK,3000,2500,0.00436313054,0.00212683804,0.0305826192,0.00360208144,0.297350287,0.295482295,0.294738395,0,0,3.5970696,0.5995116,-0.000234108235,0.0305828368,0.00197880668,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,500,2,1,0.004898175,0.00979635,0.220725,0.998778998779,PASS,OK,3000,2500,0.00301408251,0.00104871735,0.0303357797,0.0018058522,0.353835404,0.354090354,0.347035743,0,0,5.58485958,0.930809931,-0.00180589941,0.0303365866,-0.00053161025,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,500,2,0.8,0.004898175,0.00979635,0.220725,0.998778998779,PASS,OK,3000,2500,0.00339842918,0.000964225696,0.0304975456,0.00162574866,0.310579717,0.31013431,0.307089638,0,0,5.41391941,0.902319902,-0.000210123626,0.0304976123,0.00106371378,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,500,2,1,0.004898175,0.00979635,0.229918552747,0.998778998779,PASS,OK,3000,2500,0.00211679496,0.00229867486,0.00398632669,0.00398632669,0.250562429,0.251526252,0.247589566,0,0,3.47496947,0.579161579,-0.10369649,0.100213612,-0.0016470373,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,500,2,0.8,0.004898175,0.00979635,0.229918552747,0.998778998779,PASS,OK,3000,2500,0.00235525275,0.0020848662,0.00378465454,0.00362357126,0.269397229,0.271062271,0.264388398,0,0,3.66056166,0.61009361,-0.100152076,0.103754384,0.00194140272,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,500,2,1,0.004898175,0.00979635,0.229918552747,0.998778998779,PASS,OK,3000,2500,0.000980062571,0.00105177962,0.00284340832,0.00188069212,0.276176304,0.275946276,0.270566407,0,0,5.3015873,0.883597884,-0.101568599,0.100107705,-0.000533115631,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,500,2,0.8,0.004898175,0.00979635,0.229918552747,0.998778998779,PASS,OK,3000,2500,0.00108142514,0.000942603265,0.00239217331,0.00162420217,0.292942703,0.290598291,0.288965857,0,0,5.24297924,0.873829874,-0.0999871058,0.101698583,0.00106716791,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,1000,0.5,1,0.004898175,0.0024490875,0.220725,0.998778998779,PASS,OK,6000,5000,0.00386573324,0.00260480634,0.0313886292,0.00433277196,0.353475869,0.354090354,0.340973863,0,0,98.8547009,16.4757835,-0.00433277196,0.0313931646,-0.00245920508,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,1000,0.5,0.8,0.004898175,0.0024490875,0.220725,0.998778998779,PASS,OK,6000,5000,0.00442388337,0.00242248555,0.0320478654,0.00428685259,0.312552035,0.31013431,0.303312415,0,0,94.1318681,15.6886447,-0.000819701818,0.0320478996,0.00213250872,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,1000,0.5,1,0.004898175,0.0024490875,0.220725,0.998778998779,PASS,OK,6000,5000,0.0029466083,0.00163822886,0.0312509624,0.00300913363,0.368803918,0.368742369,0.354114015,0,0,112.647131,18.7745218,-0.00300915133,0.0312522591,-0.000550596478,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,1000,0.5,0.8,0.004898175,0.0024490875,0.220725,0.998778998779,PASS,OK,6000,5000,0.00327921662,0.00156826273,0.0317534718,0.00284796303,0.32815367,0.32967033,0.318065162,0,0,109.477411,18.2462352,-0.00104264105,0.0317574012,0.00144280135,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,1000,0.5,1,0.004898175,0.0024490875,0.224396727739,0.998778998779,PASS,OK,6000,5000,0.00239398977,0.00261283502,0.00466993011,0.00466993011,0.336384207,0.334554335,0.32495581,0,0,98.7130647,16.4521775,-0.103735356,0.100066163,-0.0023657281,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,1000,0.5,0.8,0.004898175,0.0024490875,0.224396727739,0.998778998779,PASS,OK,6000,5000,0.00271841285,0.00248830173,0.00456246648,0.00456246648,0.302176356,0.3003663,0.294369869,0,0,93.9120879,15.6520147,-0.100026165,0.103986727,0.00225123265,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,1000,0.5,1,0.004898175,0.0024490875,0.224396727739,0.998778998779,PASS,OK,6000,5000,0.00151729984,0.00164417171,0.00296855568,0.00296855568,0.355325401,0.354090354,0.337815266,0,0,112.945055,18.8241758,-0.102348057,0.100354288,-0.00109491996,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,1000,0.5,0.8,0.004898175,0.0024490875,0.224396727739,0.998778998779,PASS,OK,6000,5000,0.00170731035,0.00159248834,0.00334784643,0.00294281803,0.327772588,0.32967033,0.314682763,0,0,109.80464,18.3007733,-0.100262289,0.102522838,0.00140343047,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,1000,1,1,0.004898175,0.004898175,0.220725,0.998778998779,PASS,OK,6000,5000,0.00371644464,0.00228843365,0.0307237064,0.0037919773,0.3450858,0.344322344,0.336580778,0,0,5.71672772,0.952787953,-0.00379212808,0.0307237781,-0.00161258348,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,1000,1,0.8,0.004898175,0.004898175,0.220725,0.998778998779,PASS,OK,6000,5000,0.00424548058,0.00211976591,0.0311064433,0.00361015888,0.302632868,0.3003663,0.297444702,0,0,5.43345543,0.905575906,-0.00021757844,0.031106467,0.00196580792,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,1000,1,1,0.004898175,0.004898175,0.220725,0.998778998779,PASS,OK,6000,5000,0.00280137827,0.00104683008,0.0306564093,0.00183573869,0.359100223,0.358974359,0.348050398,0,0,9.54578755,1.59096459,-0.00183580827,0.0306566866,-0.000494624138,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,1000,1,0.8,0.004898175,0.004898175,0.220725,0.998778998779,PASS,OK,6000,5000,0.00315106972,0.000962448351,0.0309532447,0.00165679746,0.316831768,0.315018315,0.309685336,0,0,9.15506716,1.52584453,-0.000233527159,0.0309546088,0.00109544339,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,1000,1,1,0.004898175,0.004898175,0.225814018482,0.998778998779,PASS,OK,6000,5000,0.00209032792,0.0022875732,0.00391781737,0.00391781737,0.305050313,0.305250305,0.289343761,0,0,5.5995116,0.933251933,-0.103337953,0.09983998,-0.00155805048,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,1000,1,0.8,0.004898175,0.004898175,0.225814018482,0.998778998779,PASS,OK,6000,5000,0.00236180356,0.00215347059,0.0037560782,0.0037560782,0.286671221,0.285714286,0.283118188,0,0,5.38461538,0.897435897,-0.0997811536,0.103396438,0.00200949031,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,1000,1,1,0.004898175,0.004898175,0.225814018482,0.998778998779,PASS,OK,6000,5000,0.000958705099,0.00104785223,0.00189597541,0.00189597541,0.332318008,0.334554335,0.311886216,0,0,9.48229548,1.58038258,-0.101416765,0.0999220266,-0.000481635246,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,1000,1,0.8,0.004898175,0.004898175,0.225814018482,0.998778998779,PASS,OK,6000,5000,0.00108178913,0.000976554678,0.00172574736,0.00172574736,0.30139327,0.3003663,0.294528478,0,0,9.15995116,1.52665853,-0.0998258987,0.101515147,0.00110785752,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,1000,2,1,0.004898175,0.00979635,0.220725,0.998778998779,PASS,OK,6000,5000,0.00381542136,0.002295822,0.0303698694,0.00380421877,0.340803951,0.339438339,0.334958285,0,0,3.8021978,0.633699634,-0.00380422277,0.0303699726,-0.00160538664,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,1000,2,0.8,0.004898175,0.00979635,0.220725,0.998778998779,PASS,OK,6000,5000,0.00435829922,0.00212527272,0.0305826192,0.00360020884,0.297546387,0.295482295,0.294444098,0,0,3.74358974,0.623931624,-0.000229607929,0.0305828368,0.00197143449,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,1000,2,1,0.004898175,0.00979635,0.220725,0.998778998779,PASS,OK,6000,5000,0.00300376588,0.00104913318,0.0303342963,0.00180242005,0.35406065,0.354090354,0.347085132,0,0,5.57020757,0.928367928,-0.00180243419,0.0303349537,-0.000528840007,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,1000,2,0.8,0.004898175,0.00979635,0.220725,0.998778998779,PASS,OK,6000,5000,0.00338992871,0.000962750382,0.0304942545,0.00161894704,0.310870528,0.31013431,0.305954056,0,0,5.52136752,0.92022792,-0.000205773977,0.0304943958,0.00105968011,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,1000,2,1,0.004898175,0.00979635,0.229918552747,0.998778998779,PASS,OK,6000,5000,0.0021174039,0.00229886595,0.00400756115,0.00400756115,0.247537985,0.246642247,0.243857833,0,0,3.62148962,0.603581604,-0.103716719,0.100210098,-0.00164612112,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,1000,2,0.8,0.004898175,0.00979635,0.229918552747,0.998778998779,PASS,OK,6000,5000,0.002356093,0.00208634536,0.00378257427,0.00362438511,0.263007581,0.261294261,0.257945879,0,0,3.6996337,0.616605617,-0.100154456,0.103761746,0.00192648261,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,1000,2,1,0.004898175,0.00979635,0.229918552747,0.998778998779,PASS,OK,6000,5000,0.000980117373,0.00105130979,0.00284340832,0.00188551422,0.27052477,0.271062271,0.26537881,0,0,5.3992674,0.8998779,-0.10157284,0.100112447,-0.000513713129,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,1000,2,0.8,0.004898175,0.00979635,0.229918552747,0.998778998779,PASS,OK,6000,5000,0.00108239002,0.000942904041,0.00239673278,0.00161951387,0.291498363,0.290598291,0.284108404,0,0,5.36996337,0.894993895,-0.0999814502,0.101698411,0.00107411389,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,2000,0.5,1,0.004898175,0.0024490875,0.220725,0.998778998779,PASS,OK,12000,10000,0.00378578877,0.00246375615,0.0313847312,0.00433961888,0.353829026,0.354090354,0.340750947,0,0,98.3760684,16.3960114,-0.00433984216,0.0313847312,-0.00156549479,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,2000,0.5,0.8,0.004898175,0.0024490875,0.220725,0.998778998779,PASS,OK,12000,10000,0.00430999511,0.00228045968,0.0320360482,0.00413184489,0.312929362,0.315018315,0.303842678,0,0,93.6678877,15.6113146,-0.000768774378,0.0320360482,0.00253756182,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,2000,0.5,1,0.004898175,0.0024490875,0.220725,0.998778998779,PASS,OK,12000,10000,0.00286997424,0.00148530953,0.0312509624,0.00258918178,0.369342446,0.368742369,0.353020937,0,0,115.172161,19.1953602,-0.00258940833,0.0312522591,-0.00149981257,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,2000,0.5,0.8,0.004898175,0.0024490875,0.220725,0.998778998779,PASS,OK,12000,10000,0.00320176416,0.0014133919,0.0317624763,0.00248939936,0.328724027,0.32967033,0.317330919,0,0,111.343101,18.5571836,-0.000949842435,0.0317624763,0.00131032635,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,2000,0.5,1,0.004898175,0.0024490875,0.224396727739,0.998778998779,PASS,OK,12000,10000,0.00227007336,0.00247780707,0.00447260854,0.00447260854,0.335696727,0.334554335,0.324000287,0,0,98.6446886,16.4407814,-0.103645281,0.100020953,-0.00153391767,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,2000,0.5,0.8,0.004898175,0.0024490875,0.224396727739,0.998778998779,PASS,OK,12000,10000,0.00255547702,0.00235486332,0.00435374019,0.00435374019,0.301184595,0.3003663,0.293504344,0,0,93.1208791,15.5201465,-0.0999797298,0.103751523,0.00262845386,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,2000,0.5,1,0.004898175,0.0024490875,0.224396727739,0.998778998779,PASS,OK,12000,10000,0.00137216605,0.00148800741,0.00270486536,0.00270486536,0.354120731,0.354090354,0.337116721,0,0,115.279609,19.2132682,-0.102112987,0.100326383,-0.00147686758,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,2000,0.5,0.8,0.004898175,0.0024490875,0.224396727739,0.998778998779,PASS,OK,12000,10000,0.00156201433,0.00144319513,0.00311168084,0.0025911297,0.326244056,0.324786325,0.313197326,0,0,111.821734,18.6369556,-0.100213933,0.102377516,0.00133957297,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,2000,1,1,0.004898175,0.004898175,0.220725,0.998778998779,PASS,OK,12000,10000,0.00371351375,0.00228859909,0.0307237064,0.0037824264,0.345286846,0.344322344,0.336580778,0,0,5.62881563,0.938135938,-0.0037824264,0.0307237781,-0.00163159002,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,2000,1,0.8,0.004898175,0.004898175,0.220725,0.998778998779,PASS,OK,12000,10000,0.00424343474,0.0021240051,0.0311026354,0.00361763953,0.302832603,0.305250305,0.297136187,0,0,5.5018315,0.916971917,-0.000202418585,0.0311026354,0.00194140186,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,2000,1,1,0.004898175,0.004898175,0.220725,0.998778998779,PASS,OK,12000,10000,0.00279621733,0.00104742467,0.0306550329,0.00182266716,0.359356403,0.358974359,0.348087728,0,0,8.81318681,1.46886447,-0.00182269642,0.0306552531,-0.000497171276,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,2000,1,0.8,0.004898175,0.004898175,0.220725,0.998778998779,PASS,OK,12000,10000,0.00314769304,0.000962693356,0.030951616,0.00164941323,0.317058116,0.315018315,0.309300696,0,0,8.68620269,1.44770045,-0.000229712152,0.0309517625,0.00109676922,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,2000,1,1,0.004898175,0.004898175,0.225814018482,0.998778998779,PASS,OK,12000,10000,0.00209236887,0.00228964316,0.00392875831,0.00392875831,0.299911678,0.3003663,0.285112342,0,0,5.67765568,0.946275946,-0.103338657,0.0998417337,-0.00155899006,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,2000,1,0.8,0.004898175,0.004898175,0.225814018482,0.998778998779,PASS,OK,12000,10000,0.00235804659,0.0021510679,0.00374999871,0.00374999871,0.286115736,0.285714286,0.281701674,0,0,5.61904762,0.936507937,-0.0997772165,0.103392632,0.00201321002,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,2000,1,1,0.004898175,0.004898175,0.225814018482,0.998778998779,PASS,OK,12000,10000,0.000959528375,0.00104871379,0.00190025922,0.00190025922,0.327379584,0.32967033,0.307594072,0,0,8.90598291,1.48433048,-0.10141064,0.0999348862,-0.000503828245,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,2000,1,0.8,0.004898175,0.004898175,0.225814018482,0.998778998779,PASS,OK,12000,10000,0.00108116031,0.000977053108,0.00172278668,0.00172278668,0.300263286,0.3003663,0.293345796,0,0,8.69108669,1.44851445,-0.0998255032,0.101512713,0.00108370196,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,2000,2,1,0.004898175,0.00979635,0.220725,0.998778998779,PASS,OK,12000,10000,0.00381247524,0.00229578602,0.030371338,0.00380795269,0.340917438,0.339438339,0.334458897,0,0,3.85103785,0.641839642,-0.00380795269,0.0303714821,-0.00160849484,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,hold,2000,2,0.8,0.004898175,0.00979635,0.220725,0.998778998779,PASS,OK,12000,10000,0.00435436493,0.00212520128,0.0305801789,0.00359366175,0.297637373,0.295482295,0.29444915,0,0,3.75335775,0.625559626,-0.000232320808,0.0305803577,0.00197015978,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,2000,2,1,0.004898175,0.00979635,0.220725,0.998778998779,PASS,OK,12000,10000,0.00299879098,0.00104854672,0.030334795,0.00180101248,0.354194701,0.354090354,0.347085132,0,0,5.66788767,0.944647945,-0.00180101248,0.0303349537,-0.000528779746,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,hold,2000,2,0.8,0.004898175,0.00979635,0.220725,0.998778998779,PASS,OK,12000,10000,0.00338585943,0.000962784149,0.0304942545,0.00161953876,0.310993165,0.31013431,0.305954056,0,0,5.48229548,0.913715914,-0.000205031794,0.0304943958,0.00106291572,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,2000,2,1,0.004898175,0.00979635,0.229918552747,0.998778998779,PASS,OK,12000,10000,0.00211747028,0.00229843846,0.00400578116,0.00400578116,0.245396182,0.246642247,0.241864692,0,0,3.8021978,0.633699634,-0.103725872,0.100214916,-0.00165260499,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,linear,sine,2000,2,0.8,0.004898175,0.00979635,0.229918552747,0.998778998779,PASS,OK,12000,10000,0.00235624245,0.0020873474,0.00378122144,0.00361786378,0.258931398,0.261294261,0.25420403,0,0,3.89010989,0.648351648,-0.100163129,0.103764151,0.00191842891,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,2000,2,1,0.004898175,0.00979635,0.229918552747,0.998778998779,PASS,OK,12000,10000,0.000980158811,0.00105103663,0.0028435374,0.00187472872,0.266126543,0.266178266,0.261490149,0,0,5.42368742,0.903947904,-0.101568953,0.100103545,-0.00051223399,-0.785,0.5652,0,-0.220725
rmoss_rmua19,pitch,DM4310,regularized_terminal,sine,2000,2,0.8,0.004898175,0.00979635,0.229918552747,0.998778998779,PASS,OK,12000,10000,0.00108139723,0.000942385674,0.00239520401,0.00161809532,0.286754578,0.285714286,0.279740551,0,0,5.49206349,0.915343915,-0.0999788841,0.101681267,0.00107603728,-0.785,0.5652,0,-0.220725
dynamicx_standard3,yaw,GM6020,linear,hold,500,0.5,1,0.00713692704547,0.00356846352273,0.0499999998421,0.999970092773,PASS,OK,3000,2500,0.0035346858,0.0024236064,0.03,0.00429412944,0.188413367,0.188461121,0.171042486,0,0,147.734252,24.6223753,-0.00429552101,0.03,-0.00133442049,-0.5,0.5,0,0
dynamicx_standard3,yaw,GM6020,linear,hold,500,0.5,0.8,0.00713692704547,0.00356846352273,0.0499999998421,0.999970092773,PASS,OK,3000,2500,0.0035346858,0.0024236064,0.03,0.00429412944,0.188413367,0.188461121,0.171042486,0,0,147.734252,24.6223753,-0.00429552101,0.03,-0.00133442049,-0.5,0.5,0,0
dynamicx_standard3,yaw,GM6020,regularized_terminal,hold,500,0.5,1,0.00713692704547,0.00356846352273,0.0499999998421,0.999970092773,PASS,OK,3000,2500,0.00274002994,0.00168525419,0.03,0.00342773139,0.22666803,0.226723206,0.205292112,0,0,166.030855,27.6718092,-0.00342773139,0.03,-0.000447686062,-0.5,0.5,0,0
dynamicx_standard3,yaw,GM6020,regularized_terminal,hold,500,0.5,0.8,0.00713692704547,0.00356846352273,0.0499999998421,0.999970092773,PASS,OK,3000,2500,0.00274002994,0.00168525419,0.03,0.00342773139,0.22666803,0.226723206,0.205292112,0,0,166.030855,27.6718092,-0.00342773139,0.03,-0.000447686062,-0.5,0.5,0,0
dynamicx_standard3,yaw,GM6020,linear,sine,500,0.5,1,0.00713692704547,0.00356846352273,0.0545831755022,0.999970092773,PASS,OK,3000,2500,0.00223613863,0.00243177981,0.00441586962,0.00441586962,0.192065433,0.192124512,0.172060347,0,0,147.973729,24.6622882,-0.103638254,0.100105568,-0.00234918726,-0.5,0.5,0,0
dynamicx_standard3,yaw,GM6020,linear,sine,500,0.5,0.8,0.00713692704547,0.00356846352273,0.0545831755022,0.999970092773,PASS,OK,3000,2500,0.00223613863,0.00243177981,0.00441586962,0.00441586962,0.192065433,0.192124512,0.172060347,0,0,147.973729,24.6622882,-0.103638254,0.100105568,-0.00234918726,-0.5,0.5,0,0
dynamicx_standard3,yaw,GM6020,regularized_terminal,sine,500,0.5,1,0.00713692704547,0.00356846352273,0.0545831755022,0.999970092773,PASS,OK,3000,2500,0.00157059642,0.00169292655,0.00352964323,0.00352964323,0.225697428,0.225637756,0.196518244,0,0,166.228678,27.7047797,-0.102834759,0.100507521,-0.00139654004,-0.5,0.5,0,0
dynamicx_standard3,yaw,GM6020,regularized_terminal,sine,500,0.5,0.8,0.00713692704547,0.00356846352273,0.0545831755022,0.999970092773,PASS,OK,3000,2500,0.00157059642,0.00169292655,0.00352964323,0.00352964323,0.225697428,0.225637756,0.196518244,0,0,166.228678,27.7047797,-0.102834759,0.100507521,-0.00139654004,-0.5,0.5,0,0
